Day,Source,Target,SNS Source,SNS Target
2020-11-05,Rumble__7,Rumble__7,Rumble,Rumble
2020-11-05,Rumble__27,Rumble__27,Rumble,Rumble
2020-11-05,Rumble__7,Rumble__7,Rumble,Rumble
2020-11-05,Rumble__39,Rumble__39,Rumble,Rumble
2020-11-04,Rumble__7,Rumble__7,Rumble,Rumble
2020-11-04,Rumble__7,Rumble__7,Rumble,Rumble
2020-11-04,Rumble__7,Rumble__7,Rumble,Rumble
2020-11-04,Rumble__27,Rumble__27,Rumble,Rumble
2020-11-06,Rumble__39,Rumble__39,Rumble,Rumble
2020-11-05,FB__175,TG__122,FB,TG
2020-11-07,VK__147,TG__205,VK,TG
2020-11-07,4Chan__1,TG__122,4Chan,TG
2020-11-07,4Chan__1,TG__122,4Chan,TG
2020-11-04,TG__75,TG__128,TG,TG
2020-11-04,4Chan__1,4Chan__1,4Chan,4Chan
2020-11-04,4Chan__1,4Chan__1,4Chan,4Chan
2020-11-04,4Chan__1,4Chan__1,4Chan,4Chan
2020-11-04,4Chan__1,4Chan__1,4Chan,4Chan
2020-11-04,4Chan__1,4Chan__1,4Chan,4Chan
2020-11-04,4Chan__1,4Chan__1,4Chan,4Chan
2020-11-04,4Chan__1,4Chan__1,4Chan,4Chan
2020-11-04,4Chan__1,4Chan__1,4Chan,4Chan
2020-11-04,4Chan__1,4Chan__1,4Chan,4Chan
2020-11-04,4Chan__1,4Chan__1,4Chan,4Chan
2020-11-04,4Chan__1,4Chan__1,4Chan,4Chan
2020-11-04,4Chan__1,4Chan__1,4Chan,4Chan
2020-11-04,4Chan__1,4Chan__1,4Chan,4Chan
2020-11-04,4Chan__1,4Chan__1,4Chan,4Chan
2020-11-04,4Chan__1,4Chan__1,4Chan,4Chan
2020-11-04,4Chan__1,4Chan__1,4Chan,4Chan
2020-11-04,4Chan__1,4Chan__1,4Chan,4Chan
2020-11-04,4Chan__1,4Chan__1,4Chan,4Chan
2020-11-04,4Chan__1,4Chan__1,4Chan,4Chan
2020-11-04,4Chan__1,4Chan__1,4Chan,4Chan
2020-11-04,4Chan__1,4Chan__1,4Chan,4Chan
2020-11-04,4Chan__1,4Chan__1,4Chan,4Chan
2020-11-04,4Chan__1,4Chan__1,4Chan,4Chan
2020-11-04,4Chan__1,4Chan__1,4Chan,4Chan
2020-11-04,4Chan__1,4Chan__1,4Chan,4Chan
2020-11-04,4Chan__1,4Chan__1,4Chan,4Chan
2020-11-04,4Chan__1,4Chan__1,4Chan,4Chan
2020-11-04,4Chan__1,4Chan__1,4Chan,4Chan
2020-11-04,4Chan__1,4Chan__1,4Chan,4Chan
2020-11-04,4Chan__1,4Chan__1,4Chan,4Chan
2020-11-04,4Chan__1,4Chan__1,4Chan,4Chan
2020-11-04,4Chan__1,4Chan__1,4Chan,4Chan
2020-11-04,4Chan__1,4Chan__1,4Chan,4Chan
2020-11-04,4Chan__1,4Chan__1,4Chan,4Chan
2020-11-04,4Chan__1,4Chan__1,4Chan,4Chan
2020-11-04,4Chan__1,4Chan__1,4Chan,4Chan
2020-11-04,4Chan__1,4Chan__1,4Chan,4Chan
2020-11-04,4Chan__1,4Chan__1,4Chan,4Chan
2020-11-04,4Chan__1,4Chan__1,4Chan,4Chan
2020-11-04,4Chan__1,4Chan__1,4Chan,4Chan
2020-11-04,4Chan__1,4Chan__1,4Chan,4Chan
2020-11-04,4Chan__1,4Chan__1,4Chan,4Chan
2020-11-04,4Chan__1,4Chan__1,4Chan,4Chan
2020-11-04,4Chan__1,4Chan__1,4Chan,4Chan
2020-11-04,4Chan__1,4Chan__1,4Chan,4Chan
2020-11-04,4Chan__1,4Chan__1,4Chan,4Chan
2020-11-04,4Chan__1,4Chan__1,4Chan,4Chan
2020-11-04,4Chan__1,4Chan__1,4Chan,4Chan
2020-11-04,4Chan__1,4Chan__1,4Chan,4Chan
2020-11-04,4Chan__1,4Chan__1,4Chan,4Chan
2020-11-04,4Chan__1,4Chan__1,4Chan,4Chan
2020-11-04,4Chan__1,4Chan__1,4Chan,4Chan
2020-11-04,4Chan__1,4Chan__1,4Chan,4Chan
2020-11-04,4Chan__1,4Chan__1,4Chan,4Chan
2020-11-04,4Chan__1,4Chan__1,4Chan,4Chan
2020-11-04,4Chan__1,4Chan__1,4Chan,4Chan
2020-11-04,4Chan__1,4Chan__1,4Chan,4Chan
2020-11-04,4Chan__1,4Chan__1,4Chan,4Chan
2020-11-04,4Chan__1,4Chan__1,4Chan,4Chan
2020-11-04,4Chan__1,4Chan__1,4Chan,4Chan
2020-11-04,4Chan__1,4Chan__1,4Chan,4Chan
2020-11-04,4Chan__1,4Chan__1,4Chan,4Chan
2020-11-04,4Chan__1,4Chan__1,4Chan,4Chan
2020-11-04,4Chan__1,4Chan__1,4Chan,4Chan
2020-11-04,4Chan__1,4Chan__1,4Chan,4Chan
2020-11-04,4Chan__1,4Chan__1,4Chan,4Chan
2020-11-04,4Chan__1,4Chan__1,4Chan,4Chan
2020-11-04,4Chan__1,4Chan__1,4Chan,4Chan
2020-11-04,4Chan__1,4Chan__1,4Chan,4Chan
2020-11-04,4Chan__1,4Chan__1,4Chan,4Chan
2020-11-04,4Chan__1,4Chan__1,4Chan,4Chan
2020-11-04,4Chan__1,4Chan__1,4Chan,4Chan
2020-11-04,4Chan__1,4Chan__1,4Chan,4Chan
2020-11-04,4Chan__1,4Chan__1,4Chan,4Chan
2020-11-04,4Chan__1,4Chan__1,4Chan,4Chan
2020-11-04,4Chan__1,4Chan__1,4Chan,4Chan
2020-11-04,4Chan__1,4Chan__1,4Chan,4Chan
2020-11-04,4Chan__1,4Chan__1,4Chan,4Chan
2020-11-04,4Chan__1,4Chan__1,4Chan,4Chan
2020-11-04,4Chan__1,4Chan__1,4Chan,4Chan
2020-11-04,4Chan__1,4Chan__1,4Chan,4Chan
2020-11-04,4Chan__1,4Chan__1,4Chan,4Chan
2020-11-04,4Chan__1,4Chan__1,4Chan,4Chan
2020-11-04,4Chan__1,4Chan__1,4Chan,4Chan
2020-11-04,4Chan__1,4Chan__1,4Chan,4Chan
2020-11-04,4Chan__1,4Chan__1,4Chan,4Chan
2020-11-04,4Chan__1,4Chan__1,4Chan,4Chan
2020-11-04,4Chan__1,4Chan__1,4Chan,4Chan
2020-11-04,4Chan__1,4Chan__1,4Chan,4Chan
2020-11-04,4Chan__1,4Chan__1,4Chan,4Chan
2020-11-04,4Chan__1,4Chan__1,4Chan,4Chan
2020-11-04,4Chan__1,4Chan__1,4Chan,4Chan
2020-11-04,4Chan__1,4Chan__1,4Chan,4Chan
2020-11-04,4Chan__1,4Chan__1,4Chan,4Chan
2020-11-04,4Chan__1,4Chan__1,4Chan,4Chan
2020-11-04,4Chan__1,4Chan__1,4Chan,4Chan
2020-11-06,4Chan__1,Bitchute__5,4Chan,Bitchute
2020-11-06,4Chan__1,Bitchute__79,4Chan,Bitchute
2020-11-06,TG__159,Bitchute__87,TG,Bitchute
2020-11-06,TG__159,Bitchute__154,TG,Bitchute
2020-11-05,TG__65,Bitchute__14,TG,Bitchute
2020-11-06,Bitchute__19,Bitchute__22,Bitchute,Bitchute
2020-11-06,Bitchute__2,Bitchute__16,Bitchute,Bitchute
2020-11-07,Bitchute__24,Bitchute__87,Bitchute,Bitchute
2020-11-04,Bitchute__24,Bitchute__19,Bitchute,Bitchute
2020-11-04,Bitchute__24,Bitchute__31,Bitchute,Bitchute
2020-11-07,4Chan__1,Bitchute__174,4Chan,Bitchute
2020-11-07,4Chan__1,Bitchute__174,4Chan,Bitchute
2020-11-07,4Chan__1,Bitchute__111,4Chan,Bitchute
2020-11-07,4Chan__1,Bitchute__90,4Chan,Bitchute
2020-11-05,4Chan__1,Bitchute__111,4Chan,Bitchute
2020-11-07,4Chan__1,Bitchute__174,4Chan,Bitchute
2020-11-06,4Chan__1,Bitchute__108,4Chan,Bitchute
2020-11-06,4Chan__1,Bitchute__174,4Chan,Bitchute
2020-11-06,4Chan__1,Bitchute__111,4Chan,Bitchute
2020-11-06,TG__146,Bitchute__2,TG,Bitchute
2020-11-06,TG__199,Bitchute__2,TG,Bitchute
2020-11-05,TG__142,Bitchute__47,TG,Bitchute
2020-11-06,TG__74,Bitchute__2,TG,Bitchute
2020-11-06,TG__73,Bitchute__2,TG,Bitchute
2020-11-07,TG__159,Bitchute__2,TG,Bitchute
2020-11-07,TG__159,Bitchute__24,TG,Bitchute
2020-11-06,TG__218,Bitchute__2,TG,Bitchute
2020-11-04,Gab__10,Rumble__39,Gab,Rumble
2020-11-05,4Chan__1,Rumble__7,4Chan,Rumble
2020-11-06,4Chan__1,Rumble__7,4Chan,Rumble
2020-11-06,4Chan__1,Rumble__7,4Chan,Rumble
2020-11-06,Gab__103,Rumble__16,Gab,Rumble
2020-11-06,Gab__20,Rumble__7,Gab,Rumble
2020-11-07,Gab__55,Rumble__7,Gab,Rumble
2020-11-07,Gab__23,Rumble__7,Gab,Rumble
2020-11-07,Gab__103,Rumble__7,Gab,Rumble
2020-11-07,Gab__112,Rumble__7,Gab,Rumble
2020-11-07,4Chan__1,Rumble__16,4Chan,Rumble
2020-11-07,4Chan__1,Rumble__16,4Chan,Rumble
2020-11-04,TG__68,TG__146,TG,TG
2020-11-04,TG__68,TG__218,TG,TG
2020-11-04,TG__68,TG__218,TG,TG
2020-11-04,TG__68,TG__122,TG,TG
2020-11-04,TG__68,TG__122,TG,TG
2020-11-04,TG__68,TG__122,TG,TG
2020-11-04,TG__68,TG__146,TG,TG
2020-11-05,TG__68,TG__122,TG,TG
2020-11-05,TG__68,TG__146,TG,TG
2020-11-05,TG__68,TG__122,TG,TG
2020-11-05,TG__68,TG__218,TG,TG
2020-11-06,TG__68,TG__218,TG,TG
2020-11-06,TG__68,TG__152,TG,TG
2020-11-06,TG__68,TG__146,TG,TG
2020-11-06,TG__68,TG__146,TG,TG
2020-11-06,TG__68,TG__122,TG,TG
2020-11-06,TG__68,TG__146,TG,TG
2020-11-06,TG__68,TG__146,TG,TG
2020-11-06,TG__68,TG__218,TG,TG
2020-11-06,TG__68,TG__146,TG,TG
2020-11-06,TG__68,TG__146,TG,TG
2020-11-06,TG__68,TG__122,TG,TG
2020-11-06,TG__68,TG__122,TG,TG
2020-11-06,TG__68,TG__146,TG,TG
2020-11-06,TG__68,TG__199,TG,TG
2020-11-07,TG__68,TG__122,TG,TG
2020-11-07,TG__68,TG__146,TG,TG
2020-11-07,TG__69,TG__211,TG,TG
2020-11-05,TG__70,TG__122,TG,TG
2020-11-07,TG__70,TG__152,TG,TG
2020-11-07,TG__140,TG__146,TG,TG
2020-11-07,TG__140,TG__122,TG,TG
2020-11-07,TG__172,TG__218,TG,TG
2020-11-07,TG__172,TG__146,TG,TG
2020-11-07,TG__172,TG__218,TG,TG
2020-11-07,TG__172,TG__146,TG,TG
2020-11-06,TG__172,TG__187,TG,TG
2020-11-06,TG__172,TG__199,TG,TG
2020-11-06,TG__172,TG__146,TG,TG
2020-11-04,TG__156,TG__156,TG,TG
2020-11-04,TG__74,TG__218,TG,TG
2020-11-04,TG__74,TG__146,TG,TG
2020-11-04,TG__74,TG__218,TG,TG
2020-11-04,TG__74,TG__218,TG,TG
2020-11-04,TG__74,TG__218,TG,TG
2020-11-04,TG__74,TG__218,TG,TG
2020-11-05,TG__74,TG__218,TG,TG
2020-11-04,TG__74,TG__218,TG,TG
2020-11-04,TG__74,TG__218,TG,TG
2020-11-04,TG__74,TG__122,TG,TG
2020-11-04,TG__74,TG__218,TG,TG
2020-11-05,TG__74,TG__218,TG,TG
2020-11-04,TG__74,TG__218,TG,TG
2020-11-04,TG__74,TG__122,TG,TG
2020-11-04,TG__74,TG__122,TG,TG
2020-11-04,TG__74,TG__218,TG,TG
2020-11-04,TG__74,TG__218,TG,TG
2020-11-04,TG__74,TG__218,TG,TG
2020-11-04,TG__74,TG__122,TG,TG
2020-11-04,TG__74,TG__218,TG,TG
2020-11-04,TG__74,TG__146,TG,TG
2020-11-04,TG__74,TG__218,TG,TG
2020-11-04,TG__74,TG__218,TG,TG
2020-11-04,TG__74,TG__218,TG,TG
2020-11-05,TG__74,TG__218,TG,TG
2020-11-05,TG__74,TG__122,TG,TG
2020-11-05,TG__74,TG__218,TG,TG
2020-11-05,TG__74,TG__146,TG,TG
